node,class,score
987,0,-1.9300162895824252e-05
1102,0,-3.216892279851182e-05
1361,0,-1.3612023870186661e-05
1448,0,-3.2861873743722525e-06
2387,0,-1.6498116301732117e-05
6552,1,-6.313535239329911e-05
8287,1,-2.1999288931223972e-05
9896,0,-5.610621500955554e-06
10712,0,-2.5106971477636196e-05
1146,0,-1.337410211539136e-06
1619,0,-4.518893998425224e-05
3679,1,-2.231641500192197e-05
3691,0,-1.9003592147938567e-05
4221,0,-1.2152741867645215e-05
4911,1,-2.8557502628055775e-05
7473,0,-5.2401287791675875e-06
8116,0,-5.390578542092874e-05
8571,0,-1.309737155859141e-05
9672,0,-2.628728026861389e-05
161,0,-5.5669432107176726e-05
163,0,3.148307326751388e-06
176,0,-8.564873929564791e-06
1232,0,-1.9370232182639227e-05
2552,0,-9.88806713134238e-06
153,0,-2.8026182998458637e-06
506,0,-1.2160980398286313e-05
781,0,-2.534883298885206e-05
2324,0,-6.055658076963435e-05
2734,0,-2.562186698593366e-05
3737,1,1.0723252104321616e-05
5211,0,-6.173578932886647e-07
7050,1,-1.147410576646595e-05
1324,1,3.011257378105976e-05
1561,1,5.327911001470534e-06
2394,0,-3.576898560690191e-05
2538,1,3.614708236236618e-06
5098,1,3.607931465191926e-05
902,1,1.9768467361941476e-05
1226,0,-1.7792668959640952e-05
1378,0,-1.0392657115872151e-05
1787,1,0.00015492630115156704
1882,0,-2.3618447620684066e-05
3217,0,-1.6925717880001366e-05
4198,0,-1.597319713356785e-05
4264,1,-3.391804099719161e-05
4312,0,-5.183251039741175e-05
4480,0,-1.3430822126209963e-05
5912,0,-9.330584679823275e-06
5916,0,-2.5921107531203747e-05
5999,1,-1.8041756730612945e-07
6748,0,-1.0327991816422524e-05
6921,1,-2.6591101951981488e-05
7515,1,5.8009660378517e-05
7698,1,-4.9276239871988104e-05
7943,0,-1.779341445378474e-05
8034,1,-4.195183065092389e-05
8085,1,1.7795175838078976e-05
10259,0,-4.5284075423212715e-05
10588,0,-1.866293450767724e-05
159,0,-3.6086873434033035e-06
2015,1,7.118971780402501e-06
5218,0,-1.0299370281775552e-05
896,1,-2.1686704674171888e-05
1505,0,-1.5176184706798486e-05
2175,0,-1.734539359934374e-05
2330,1,3.0617310363063424e-05
3027,0,-3.346829513234933e-05
3229,0,-1.174489175100846e-05
3480,1,-2.8739597152079504e-06
3625,1,-3.3198575532394274e-05
3948,1,-6.553123550234704e-05
4889,0,-3.8177648080409607e-05
5115,1,2.442670235165234e-05
5148,1,2.0837882703142964e-05
5155,1,3.408207634245854e-05
5466,0,-2.5189082328853186e-05
5801,0,-1.9542480012689235e-05
6434,1,-4.160173039727638e-05
7373,0,-1.0600234014127453e-05
9787,0,-2.2248306873600513e-05
9925,0,-1.1661414398547733e-05
9971,0,-6.249170549458278e-05
316,0,-6.209994161639696e-05
498,0,-5.890441663235923e-05
524,0,-4.3031353140903417e-05
1022,0,-1.0293573910102477e-05
1093,0,-2.6469267040711985e-05
1183,0,-6.494700172147409e-06
1185,0,-2.0874735625475767e-05
1249,0,-2.5926169367927312e-05
1638,1,4.483541774332237e-05
1741,1,0.000228237363545158
1772,1,7.840982048739306e-05
2150,0,-5.150027469626762e-05
2366,0,-2.8288636650149e-05
2399,1,-2.8314823904575383e-05
2415,0,-5.43090166812903e-05
2619,1,-5.6415632247905934e-05
3611,0,-1.191234145613758e-05
3621,0,-2.3111072768819578e-05
3623,0,-1.1076024778437071e-05
3650,1,-2.4486398057370495e-05
3857,0,-4.6410876040482775e-05
4923,0,-6.406907037419154e-05
5475,0,-3.68816345492554e-05
5850,1,4.779962666049045e-07
6103,0,-6.86615897551633e-05
6350,0,-1.63453363846133e-05
6478,0,-9.542442665201427e-05
6490,0,-5.161206986972679e-05
6801,0,-7.895305833517289e-06
6867,1,3.292261109456493e-05
7185,0,-9.37364819496129e-05
7188,0,-8.360427018028283e-05
7617,0,-4.247482531179432e-06
7631,0,-2.641211550059185e-05
7644,0,-5.2230919469847245e-05
8120,0,-1.5600844552315696e-05
8524,0,-4.147374055700495e-05
8700,0,-6.549239356129857e-05
9362,0,-6.08505840284195e-05
9548,0,-4.685917511047135e-05
9563,0,-1.8953846453792657e-05
9935,0,-6.598809113503518e-05
10283,1,-9.292730471891961e-05
10364,0,-9.816304516764564e-05
795,0,-1.3616397468202726e-05
1207,0,-1.525050895371748e-05
1634,1,0.00019034932275373468
2083,0,-1.4018608842557452e-05
2682,0,-1.3639345818024969e-05
3342,0,-1.105530083684147e-05
3380,0,-2.8333713983803498e-05
4240,0,-2.2813182807210565e-05
5555,0,-2.6323901351687195e-06
5891,1,-3.293584649690044e-05
6336,1,-3.874166985368401e-06
6931,1,-2.3312989870179947e-05
6994,0,-1.4521436761878978e-05
7051,0,-1.4871410022651974e-05
7374,0,-2.190540210188594e-05
7674,0,-1.0651675546981117e-05
8455,0,-1.1913632756157657e-05
9277,0,-1.6668016252327375e-05
471,1,2.4954735182679354e-05
490,1,2.9765738119326145e-05
660,1,0.00013136309517964187
1077,0,-1.0329612450096723e-05
3433,0,-1.255985535965464e-05
5834,1,4.450255036589713e-05
5989,1,2.834028874333553e-05
5990,0,-1.3845925650418307e-05
5992,1,2.829725898691895e-05
6003,1,2.8745679721792737e-05
6007,1,2.9118195568765787e-05
6019,1,2.834028874333553e-05
6026,1,2.969886964624374e-05
6033,1,2.9118195568765787e-05
9850,0,-2.1818577701523527e-05
653,0,-3.708595474099846e-05
735,0,-2.877157873458174e-05
817,0,-8.370462185150286e-06
852,1,0.00010111332671539282
994,0,-2.868269275316929e-05
1032,0,-3.142778792766149e-05
1221,0,-2.261428279963653e-05
1432,0,-5.376381579315072e-06
1474,1,-5.180506572050228e-05
1487,0,5.002780620406061e-06
1886,0,-8.882558081228767e-05
1908,0,-9.47971719998918e-05
2010,1,-1.6583166448349014e-06
2016,1,-2.6266861077341763e-06
2023,1,-2.134473322126058e-06
2024,1,-1.287056329288684e-05
2112,0,-2.7206353299244003e-05
2186,0,-6.0128984945237204e-05
2641,0,-1.4740220009129612e-05
2714,0,-1.168807914180841e-05
2728,0,-2.5117326127716653e-05
2765,0,-2.8008781890777215e-05
3452,1,-6.4312601147357604e-06
3487,1,-5.371613401770356e-06
3503,1,6.714655102454842e-05
3508,1,0.00015452849959529989
3512,1,6.362252636166158e-05
3519,1,5.9763551775369864e-05
3682,0,-2.9834679568986132e-05
4093,1,-8.106654569834553e-06
4395,1,-7.463170203430279e-05
4900,0,-3.2871034513493996e-05
5310,0,-5.530514340868266e-06
5886,0,-3.9696147490019134e-05
5920,0,-2.3039264602040576e-05
6658,1,2.1595635795775463e-05
6675,1,0.00011902708435871975
6764,1,2.2916133018562706e-05
6784,0,-1.61144063751119e-05
7378,0,-3.0283719787333423e-05
7530,1,2.5298443433931976e-05
7914,1,5.7830927471708904e-05
7936,1,5.654390899816655e-05
8088,0,-1.8944326709085167e-05
8149,1,0.0001612633725523006
8176,1,0.000212543829033307
8182,1,7.867433363754336e-05
8187,1,8.091561184184317e-05
8247,1,-3.495681326563407e-05
8715,0,-2.9536313015982074e-05
9481,1,-1.3275147325870339e-05
9507,1,8.115551418525365e-05
10206,1,0.00014462886261454137
10369,0,-1.0878756030872143e-05
10522,1,4.7473720591957914e-05
10626,1,-2.4744878580877916e-05
2217,0,-1.8451643874618793e-05
2315,1,1.684018622549671e-05
3395,0,-8.769038566837007e-06
4062,1,3.487515595106651e-05
6876,1,-9.414427455399407e-07
7048,0,-3.746532988680742e-06
7052,1,-1.3758377390656993e-05
7056,0,-2.095078853864315e-06
7058,0,-1.8618805400216392e-06
7063,1,0.00011643650145707211
7075,0,-2.2723139717731151e-07
7076,0,-4.5890127465569325e-06
7081,0,-5.84362528789249e-06
7092,1,0.00011584662765524955
10061,1,2.920971280953134e-05
10076,1,3.1161285590347495e-05
478,1,-2.141395263959742e-05
1119,0,-1.2998977527163808e-05
1279,0,-3.831211819296835e-06
1282,0,1.3824477008912806e-06
1288,0,-1.6058211675868038e-05
1296,1,-2.441682863160591e-05
1302,0,-1.2611179861009473e-05
1303,0,1.3711616235332766e-06
1309,0,-2.3778133620672756e-05
1312,0,-8.09564999950534e-06
1315,0,1.2409632077601863e-06
1316,0,2.5378588870411865e-07
1318,0,7.574387240510456e-07
1372,0,-1.5206474991703992e-05
1757,1,0.00023350286081486293
1927,1,0.00022616368358857375
2128,0,-1.6298030191099436e-05
5019,1,3.633827161421222e-05
5498,0,-4.4153832219592565e-06
5520,0,-4.1464604351183675e-06
5535,0,-3.862059567889756e-06
6857,1,4.2333385505272645e-06
6858,1,-1.4645283989020037e-05
6861,1,3.5081149967187254e-06
6863,1,3.952922435093619e-06
6864,1,-7.543328579399189e-06
6875,1,2.617862539752735e-07
6877,0,-5.046414596825232e-05
6878,0,-5.83980851300622e-05
6896,1,-2.5002127698640875e-05
7724,0,2.4805375436573896e-05
8496,0,4.006240393094403e-06
8500,1,-6.954997648203039e-05
8502,0,1.9508727630389674e-05
8503,0,3.401155746421732e-05
8507,0,2.5108473030737008e-05
8509,0,2.6193891261498236e-06
8522,0,2.235067986357707e-05
8538,0,1.0859880010998533e-05
8539,0,4.885943744675254e-06
8653,0,1.6338079336091982e-06
9524,0,-7.63180893113795e-06
10243,0,-3.5875981666887865e-06
517,0,-1.9560414583248366e-05
800,0,-1.2715003908271272e-05
5280,0,-4.399982511041787e-06
5791,1,-1.1492081009715818e-05
6395,0,-1.0444943534126198e-05
7689,0,-3.3230820479548355e-05
8383,0,-1.394993686696622e-05
8907,0,-7.73091138744785e-06
9319,0,-3.125151864021274e-05
9367,0,-9.341651273182398e-06
10030,0,-5.3959426938077003e-05
10700,0,-6.980800447751617e-06
448,0,-2.548577059080792e-06
485,0,-3.6112802321363883e-06
911,0,-5.266908287103212e-06
1483,0,9.012607124708635e-06
2953,0,-2.4799527230556082e-06
4707,0,-8.919416305903074e-06
6775,0,-3.1556753677039554e-05
8956,0,-4.3280612066747836e-05
9531,1,4.954974161756226e-05
10345,0,-1.6258613216046022e-05
1627,0,-1.619446298778094e-05
2111,0,-5.699351143458844e-06
2149,0,-5.43677125448765e-06
3188,0,-7.06130043851002e-06
5265,0,-3.6591106399694152e-06
6271,1,-2.3718066804289913e-05
6708,0,-1.315758578231285e-05
9257,0,-1.794892169982913e-05
9884,0,1.1333007072743048e-06
346,1,-3.5168161830987487e-06
810,0,-9.865054592863173e-06
3802,1,5.021372903907238e-07
3810,1,-3.513459986342744e-06
3815,0,-6.1519041308582475e-06
3816,0,-8.234247712489389e-06
3829,0,-4.410730963548249e-05
3833,0,-5.749405119524362e-06
3840,0,-5.760436519929714e-06
3842,1,0.00011191103599630147
4111,1,9.769002585982064e-05
4146,0,-2.8388907372084065e-05
5833,1,4.2018880055735375e-05
6013,0,-1.552242522079618e-05
6749,1,7.425435946062816e-06
6776,1,2.2177200416092262e-05
7685,0,-1.5558667028256145e-05
7878,1,4.473360626506951e-05
8676,1,5.6163548954288965e-05
10747,1,9.269265625413654e-05
688,1,3.1197049141158285e-05
307,0,-5.975044844692592e-06
2099,0,-1.2221450239625873e-05
3361,0,-7.469292023122141e-06
3726,0,-2.5871514461275288e-05
3893,1,9.816741403133071e-05
4167,0,-1.673540900645265e-05
4183,0,-1.321758459633072e-05
7940,1,-1.0995181206896323e-05
8636,1,3.2821012597284516e-06
10129,0,-3.250584187419095e-05
10150,0,-2.1343965621973984e-05
10723,0,-3.82238259313805e-06
721,0,-1.3625062008578115e-05
2603,0,-9.111868288294176e-06
5235,0,-1.1098669978036944e-05
6001,0,-1.1448189396443356e-05
7223,1,-2.996594193414903e-06
7230,0,-1.9171328968535748e-05
7241,0,-1.910938803711756e-05
7688,0,-1.1393492342529306e-05
8347,0,-6.113472128692465e-06
8478,0,-9.619498630196287e-06
9382,1,2.5795351955954147e-05
10340,1,-1.7765345604205373e-06
10384,1,7.053800228713222e-05
803,0,-3.6241680046440676e-05
2462,0,-1.4213948114365305e-05
3858,0,-6.071466793991714e-05
5284,0,-1.3642593792475235e-05
5496,0,-2.9762356760020198e-05
6224,0,-7.650286662705983e-06
6403,0,-1.4472702947103378e-05
6427,1,-2.631766093266342e-05
6811,0,-2.8388787396182598e-05
6965,1,2.8426736411470996e-05
7722,1,-8.513271679937123e-05
8473,0,-2.688857244701376e-05
9012,0,-3.132928764962558e-06
9099,1,0.0002745621718566177
10003,0,-3.062003909517797e-05
838,1,0.00012492366008502433
978,0,-1.5868268549892167e-05
2339,0,-2.2058089776142593e-05
3006,0,-5.525369008248505e-06
3120,1,0.0001605264374900575
5262,0,-1.0806882915355855e-05
5873,1,-1.3004224629005866e-05
5911,0,-2.4047994800961153e-05
5928,0,-1.6413879462405902e-05
7065,0,-1.9772052672893492e-05
7991,1,0.00012157565594890157
8575,0,-5.004434427361595e-06
9496,1,-1.3456768559930752e-05
10217,1,2.0863906997339565e-05
10241,0,-1.2291604781457859e-05
6293,0,-9.702290009716687e-06
264,0,-2.9986210210636665e-05
267,0,-2.404445722772055e-05
1209,0,-1.2861341571487563e-05
2741,0,-6.6286963780503256e-06
3500,1,1.3244813102794632e-06
4436,0,-8.817024381922805e-06
4451,0,-1.94483742210495e-05
4722,0,-3.653864423988654e-05
4758,1,-1.4765365878214768e-05
6349,0,-1.8626664740021445e-05
8070,0,-1.6546840094111783e-05
9837,0,-2.7014250164194687e-05
10032,0,-3.5823156798362596e-05
683,1,0.00012309550759126209
829,1,0.00014694222120898413
849,1,0.00012264197103071915
890,1,0.0001559988404628589
1450,0,-1.089746094632099e-05
1631,1,9.989997507875405e-05
2019,1,0.00013637347579891878
2045,1,0.00011542897886039891
2195,1,3.0097901953307276e-05
2368,1,-7.356043599333625e-06
2647,1,0.00016172797713181659
2755,1,0.0002388155451702943
3104,1,0.00016772329781350413
3108,1,0.00012730281374060765
3111,1,0.00016052417487049807
3124,1,0.00012836458031499317
3131,1,0.00017203124705290364
3132,1,0.00016389914145374657
3134,1,0.00017504422916117475
3142,1,0.00027177655831424336
3145,1,0.0001449516981160631
3152,1,0.00010449988859441485
3396,0,-2.347009248245168e-05
5049,0,-4.2020048788069566e-05
5110,1,0.000156354727981348
6208,1,2.37785219429687e-05
6310,1,0.0001584004254836261
6354,1,0.00010528532863177603
6629,0,-3.54981030703927e-05
6630,0,-2.1494981066821025e-05
6653,1,7.660317202363413e-06
7584,1,0.00017738539956056715
8089,1,0.00019304699572392938
8113,1,0.00016146847604769855
8142,1,0.00019384239627997173
8169,1,0.00017632394427142026
8181,1,3.464516725246145e-05
8191,1,0.00019966449452197595
8324,0,-1.1025747724733708e-05
9157,1,0.0005479970224953629
9410,1,0.00016164170457379248
9451,1,1.292143906317324e-05
9778,0,-3.7190756990538614e-05
9790,0,-4.109023195018413e-05
9820,1,-4.3103740592180915e-05
10118,0,-4.134847840175365e-05
10130,1,2.5051989376215918e-05
10143,0,-5.357637329840272e-05
10402,0,-3.656543990067688e-05
10736,1,0.00021457654753718086
10755,1,0.00020970219113720267
10759,1,0.00019020929812638544
2612,1,2.0251187225070967e-05
2839,0,-1.2396409264402991e-05
6486,0,-7.187357673134939e-06
10202,1,7.663018249208617e-05
1152,0,-1.8577004511427156e-05
2063,1,1.8893597228314956e-05
2628,1,1.1851297402509987e-05
2651,1,5.401129251611646e-05
4383,0,-1.975003861108913e-05
4487,1,4.719184639096093e-06
5041,0,-2.492362907421168e-05
5128,0,-2.3024801578306767e-05
5222,1,1.3080356367409747e-05
5854,1,2.2795528066310122e-05
7184,1,-1.204067481748233e-05
8768,0,-4.8632398617578884e-05
9395,0,-9.444995815974378e-06
10429,0,-2.9918848828370528e-05
1460,0,-1.0396974346045523e-05
1645,1,8.206332049827313e-05
2118,1,-2.0960010588164246e-05
2803,0,-5.486229232362819e-06
3303,0,-1.8899291428231546e-05
3557,0,-1.5756889027056057e-05
3917,0,-2.1802561476723262e-05
4471,0,-2.572660170502843e-05
4557,0,-1.9486003357649753e-05
5270,0,-8.265514260587242e-06
5473,0,-3.1411058904116314e-05
5837,0,-1.0086648972883668e-05
6102,0,-2.0600448080411844e-05
7372,0,-1.9562807413948377e-05
8476,0,-1.1244047395220713e-05
9000,0,-1.9505260655475757e-05
9408,0,-2.2820224879060545e-05
9469,1,-9.7316851508936e-06
10399,0,-1.835802401817123e-05
939,0,-8.34267220967275e-06
1608,0,-1.7253092664798556e-05
2605,1,5.130977302118094e-05
2608,1,5.8157031961930965e-05
4233,1,5.379320611484614e-06
4255,0,-1.0720111015103752e-05
9538,1,8.691021094509325e-05
10589,0,-1.8832304768495497e-05
798,0,-3.8297386622426486e-05
832,0,-5.1091008741700807e-05
834,1,0.00012612964746869693
841,0,-4.6573734548078764e-05
926,1,0.0001368077308846696
928,1,0.00010075887250841987
1162,0,-5.950907047155961e-05
1456,0,-3.570463919320849e-05
1603,1,0.00015140700031195982
1617,1,0.00016011793939001053
2051,1,0.0001067169120641805
2173,1,0.00012625410096258615
2341,1,0.0001163339210670197
2454,0,-4.05286054734164e-05
2625,1,0.00014923953637329212
2661,0,-7.840074737209632e-06
2749,0,-4.730187955168516e-05
2819,1,0.000119087469626444
3042,0,-8.532352383009269e-05
3191,0,-5.0578696984170136e-05
3486,1,0.0001287813388326288
3569,0,-2.0154484546529325e-05
4212,1,0.00012455927160218312
4459,1,0.0001324958422804905
4724,0,-9.67434151186346e-05
4914,0,-4.266066204081673e-05
5016,0,-6.283869649149828e-05
5047,0,-5.0706269020499696e-05
5094,1,0.00014623565923344847
5134,0,-6.615425775018454e-05
5904,0,-4.8866955238315086e-05
6568,0,-5.7730425481927094e-05
6660,0,-5.946512610079766e-05
6789,1,0.00011642718685155527
7108,0,-3.882247603709514e-05
7330,0,-7.339869707024117e-05
7366,0,-4.288596481920237e-05
7824,0,-4.527252447647625e-05
7924,1,0.00014776190397940224
8133,0,-5.7629886056385395e-05
8631,1,0.00010914439616425144
9292,0,-6.71387689214296e-05
9455,0,-3.820117679186912e-05
10527,1,0.00022267136272805692
10783,1,0.00020630824719894568
493,0,-4.448686004821591e-06
748,0,-3.344042401990619e-05
1267,0,-4.460849377109318e-06
1611,0,-1.4534169294723348e-05
1688,1,6.006791583415653e-05
1709,1,6.364038866336089e-05
1710,1,5.233876040371055e-05
1715,0,-2.3328087996752227e-05
2014,1,2.0882293683427425e-05
2138,0,-9.00544568973249e-06
2325,0,-1.853689946849875e-05
2438,0,-2.176007661556902e-06
3255,0,-7.140654935286145e-06
3256,0,-1.3230702345060681e-05
3302,0,-1.7876549971929763e-05
3652,0,-1.242859474825408e-05
5061,1,7.912676007765342e-05
5092,1,1.4646669363850441e-05
5202,1,2.074246289025393e-05
5507,0,-4.0020626696441865e-05
5534,0,-5.98133807196321e-06
6154,1,1.9687505041247877e-05
6303,1,4.835014854662883e-05
6455,1,8.142717560476469e-07
7287,1,5.1601682582012555e-05
7478,0,-6.883916634970823e-06
7659,0,-3.170243706044347e-05
7671,0,-2.6800340619146943e-05
7955,1,7.117019582281934e-05
8686,1,4.0583665497203556e-05
8795,1,3.074767872830922e-05
9060,0,-1.2757814981033302e-05
9082,1,3.778837979536166e-05
9471,0,-9.258876826576952e-06
9511,1,4.071978998194577e-05
9576,0,-1.4916529975938915e-05
10100,1,7.08125827849321e-05
10315,1,-1.273445617251904e-05
10489,1,8.474885453026475e-05
10548,0,-8.407465826580152e-06
2656,0,4.110908651651046e-06
1229,0,-1.2787099242649585e-05
1905,0,-9.334677880594779e-05
3935,1,-1.4122737583500232e-05
3787,0,-8.918545604904526e-06
4224,0,-8.631543182190114e-06
8215,0,-3.442671879471411e-05
559,1,1.6655323314662917e-05
574,0,-6.967776534096063e-06
2027,1,-1.2988710528344194e-05
3475,0,-2.8949783060497836e-05
4103,1,2.3687151349416952e-05
4152,0,-1.5721414513726946e-05
5255,0,-3.680544629013836e-05
9290,1,-3.974270277021677e-05
9453,1,-1.5874097673393297e-06
10306,0,-5.24654642522207e-06
10554,0,-8.152010067265871e-06
10685,0,-6.327878883561369e-06
10687,0,3.5005485835007866e-06
10695,0,-4.998403728712695e-06
10698,0,2.3444108311935783e-06
10731,0,1.337178174094081e-07
4299,1,2.6200778724017087e-05
10194,1,6.851272115854026e-05
568,1,7.989890600604428e-06
3014,0,-1.898997803687821e-05
3016,0,-4.2537869746344765e-05
3025,0,-1.7208332420994992e-05
3026,1,3.933555999878995e-07
3045,0,-1.8034131235342008e-05
3049,0,-2.0413142485801138e-05
3051,0,-2.3114813133901916e-05
3788,0,-2.1505384270130064e-05
5257,1,1.663797781326031e-05
5671,1,8.228719034026415e-06
7656,0,-8.204858893756723e-06
9619,0,-1.885857893751981e-05
9834,1,-2.128571254497765e-05
10191,1,8.209670934174267e-05
9396,1,0.00011808431726104573
1042,0,-9.351579927154129e-06
1345,0,-9.519973951306315e-06
5925,1,-1.70829347403895e-05
5995,0,-8.18757720526887e-06
10303,0,-2.0651292687790856e-05
755,0,-1.768728499862417e-05
1081,0,-1.343480926325456e-05
1222,1,-7.299168326515113e-06
1362,0,-1.2837209090343854e-05
1431,0,1.9246036149143085e-06
2501,1,1.8680567736712593e-05
2555,0,-1.1153793699519235e-05
2622,0,-8.55896997742074e-06
2627,1,4.661171111045713e-05
2640,0,-2.8671719786056296e-05
4708,0,-1.0318170199496375e-05
8392,0,-1.033959855892152e-05
9106,0,-5.466990920813937e-05
9491,1,5.665982074040522e-05
9818,0,-5.88109558817233e-06
9819,0,-2.418003817414536e-05
9828,1,-3.5891909054268045e-06
9831,0,-9.283395374773417e-06
9832,0,-1.0213362902222304e-05
9838,1,-3.994206354497689e-06
9842,0,-1.0150356226521669e-05
10598,1,2.0307916477569413e-05
1537,0,-2.8565761540986998e-05
2363,0,-3.397516623341672e-05
10327,0,-2.847092561192057e-06
857,1,9.354959707512979e-06
859,0,-8.634789473542787e-06
3591,1,-9.166939242912424e-05
3975,0,-1.2140274931854176e-05
4421,0,-1.026637503427184e-06
4424,0,-1.3961966407051888e-06
8443,0,-2.6746183453445473e-06
8562,0,-4.431218738403305e-06
8711,0,-1.0064418893895093e-05
10307,1,7.123530624645282e-05
2844,0,-1.5976560659916196e-05
3685,0,-2.6833190319268407e-05
5853,0,-1.9791162728009762e-05
6108,0,-2.0141166739045282e-05
6654,1,5.369957824178955e-06
6980,1,3.621742955760705e-05
8578,1,-4.3181521737254385e-05
1633,1,0.00015493639445103574
3683,0,-1.1092748517017298e-05
5243,0,-4.343159355726667e-06
9552,0,-4.357605921407074e-06
10574,1,-1.0382730478775216e-05
10648,0,-9.69156715609316e-06
263,0,-9.103229140046956e-06
268,0,-1.2693023874429254e-05
280,0,-7.36050325085248e-06
836,0,-1.3263540531863726e-05
837,1,4.780570920803914e-05
846,1,3.132375767909254e-05
848,1,4.525213725349432e-05
851,0,-1.3817441290199557e-05
856,1,5.182173876030424e-05
1503,0,-2.966250361569109e-05
2347,1,4.6121427370702264e-06
3159,0,-2.2963449676618055e-05
3364,0,-8.494946658910763e-06
3681,0,-2.1982214398262138e-05
4810,1,3.566526907134598e-05
7329,1,2.306263940393959e-05
8434,1,-8.258386823380078e-06
8646,0,-2.4921490939321274e-05
8893,1,-5.050789157927767e-06
10000,0,-4.388402245475782e-05
4201,1,4.690446821343239e-05
4211,1,5.5083803811611375e-05
9505,1,6.74172105892229e-05
10334,1,8.584279750700969e-06
6963,0,-3.2642832120673394e-06
1686,1,4.2267227645467466e-05
5087,1,8.507272335978746e-05
4740,1,5.502973277869808e-05
6679,1,1.1653198562093832e-05
1242,0,-1.055352754530979e-05
5043,0,-9.394226464893644e-06
1236,0,-1.2336029291011292e-05
1244,0,-1.732380981591892e-05
1253,0,-1.6494651219632373e-05
1254,0,-9.511065160795553e-06
1259,1,-2.7082939588698094e-05
1269,1,-1.2688077631486894e-05
1272,0,-1.4011899717482393e-05
3660,1,-3.625122742604898e-05
3663,1,7.269050569383893e-06
3670,0,-3.329790668857059e-05
3684,1,-4.2783900205790336e-07
3686,0,-1.1424070092392039e-05
3694,0,-1.0350062869458528e-05
6160,0,-5.760074804880506e-06
9509,1,8.937033548174881e-06
3613,1,-1.036910506602767e-05
3634,0,-1.3314299695854283e-05
5027,1,9.057709702987626e-06
8037,0,-1.2198471867169742e-05
2736,0,-5.289881507142766e-06
9393,1,6.27650744691242e-05
9958,0,-1.680438132427356e-05
10671,0,-2.6810950210208737e-05
10721,0,-8.649739484113373e-06
10157,0,-1.753969412672815e-05
2263,1,-7.33119697365508e-06
9613,1,5.7873264969383104e-05
9673,1,8.780443431377616e-05
9143,1,0.0005286650842014349
9175,1,0.00042365532023055593
9177,1,0.0004046832094428074
9456,1,3.826823809262833e-05
9488,1,1.0111126735381231e-05
9492,1,2.0706738173662635e-05
9499,1,2.4313956544490032e-05
6347,0,-4.707004601795362e-06
380,0,-1.4417669689522066e-05
3756,0,-1.707303571698501e-05
1132,0,-2.4588297817340385e-05
2769,0,-1.4931413860388529e-05
4444,0,-1.9394965586467016e-05
7183,1,-5.2990334489003714e-05
7648,0,-1.9014584587891046e-05
697,0,-8.529144983787392e-06
1961,1,0.0003482218434022779
4168,0,-7.106591301741467e-06
8172,1,8.611739991276503e-06
9194,1,0.0002824879633379016
8805,0,-7.895256244441256e-06
8825,1,2.335940976149861e-06
8829,0,-7.430348186151974e-06
8830,0,-6.70588675202335e-06
8838,0,-3.691519810461984e-05
10841,0,-1.3438564961795105e-05
1388,0,1.206982465557871e-05
1412,0,9.786837044696377e-06
1415,0,7.295072793037986e-06
1441,0,7.034936849708759e-06
1443,0,9.960140652686675e-06
1444,0,1.0316822180049344e-05
1445,0,1.0377533591196333e-05
1449,0,2.7668103916807566e-06
1452,0,4.749502749415102e-06
1454,0,-7.0642235175046204e-06
1473,1,-6.618950066249231e-05
1475,0,-1.8776865498620687e-06
1484,0,7.0473134709036285e-06
1485,0,9.448677679807434e-06
1486,0,9.443789341498167e-06
1491,0,1.3460531668105696e-05
1495,0,3.039329581672957e-06
1499,0,-1.171856595445718e-06
1510,0,1.110582427770151e-07
1521,0,2.099689286292101e-06
1522,0,3.2759145589226915e-06
1525,0,7.971024205924736e-06
1527,0,5.196572513717216e-06
2372,0,-6.922197778430649e-06
9005,0,-6.6600025569608896e-06
9791,1,-7.200495037549297e-05
4098,1,9.456139451671709e-06
10630,0,-4.922452786093627e-06
10659,0,-5.412221862646373e-06
1073,0,-7.476155416198012e-06
297,0,-3.657358547472859e-06
298,0,-3.5843474065981043e-06
299,0,-8.085197254871767e-06
302,1,-8.294406535452277e-06
312,0,-1.2081277204472869e-05
314,0,-8.563730019198772e-06
322,1,4.319547387938825e-06
330,0,-5.7343039133547005e-06
334,1,-5.879614991907784e-07
340,1,1.883718775432833e-05
4178,0,-7.427890514085163e-06
9554,0,-8.046791031517092e-06
3304,0,-3.301343247748385e-06
7428,0,4.185370127992472e-06
9303,0,-1.2714121727829704e-05
9650,1,5.501382926915081e-05
2154,0,-1.1698820263358017e-05
4097,0,-8.766738589527133e-06
8346,0,4.587902132037836e-06
8375,0,-1.680866634421324e-05
2036,1,2.3133236535315488e-05
5906,0,-6.696450937028818e-06
6323,0,-1.1719315522887454e-05
6646,0,5.337314712135522e-07
10047,0,-1.977091067485974e-05
10819,0,-2.4079801006313244e-05
883,1,1.2555304135580941e-05
941,0,-3.1751373957153466e-05
1045,0,-2.2899477451166187e-05
1562,0,-3.931703905345698e-05
3404,1,5.244330369412308e-05
3429,1,3.473612305461133e-05
3470,1,3.75980697424859e-05
3473,1,2.985745524679297e-05
3494,1,3.3397643668737754e-05
3501,1,3.535047596321932e-05
3528,1,1.910709687293859e-05
4791,1,6.165420730146334e-05
5198,0,-1.478359060553649e-05
5227,0,-2.845547467295206e-05
6466,1,1.0334098646266868e-05
6821,0,-2.1434963162799898e-05
7652,0,-5.032162355984271e-05
