node,class,score
731,1,-212.99026812638434
734,1,-212.99026812638434
736,1,-212.99026812638434
737,1,-212.99026812638434
740,1,-212.99026812638434
745,1,-212.99026812638434
8144,1,-212.99061834582199
8146,1,-212.99061834582199
8161,1,-212.99061834582199
8170,1,-212.99061834582199
8177,1,-212.99061834582199
8180,1,-212.99061834582199
10534,1,-212.99265103440393
3122,1,-212.9948782642822
7554,1,-212.99528815823925
7558,1,-212.99528815823925
7561,1,-212.99528815823925
7563,1,-212.99528815823925
7569,1,-212.99528815823925
7570,1,-212.99528815823925
7573,1,-212.99528815823925
7577,1,-212.99528815823925
7578,1,-212.99528815823925
7583,1,-212.99528815823925
7588,1,-212.99528815823925
7591,1,-212.99528815823925
1791,1,-213.9837605535043
2470,1,-213.98582003243698
2467,1,-213.98801657424488
9067,1,-213.9895993066874
4859,1,-213.9909855844067
289,1,-213.99329197492136
4530,1,-214.96219154496953
6984,1,-214.97300991853214
7248,1,-214.98691132282576
1636,1,-214.99058409753601
2827,1,-214.99518639263485
5381,1,-215.98358238667035
635,1,-215.9854172376408
6,1,-215.9873201469098
10473,1,-215.987586185976
7092,1,-215.98794192663223
8147,1,-215.9905361105497
849,1,-215.99086049051917
118,1,-216.9651978188173
682,1,-216.97643026004727
9181,1,-216.98747088836666
9175,1,-216.99226891285088
9716,1,-216.99312542428154
9739,1,-216.99312542428154
9744,1,-216.99312542428154
9752,1,-216.99312542428154
9753,1,-216.99312542428154
9754,1,-216.99312542428154
7547,1,-216.99504217824722
7559,1,-216.99504217824722
9064,1,-217.97513481252736
3337,1,-217.9764165730195
10498,1,-217.9867328040954
7768,1,-217.98679574466615
4774,1,-217.99013779600267
4499,1,-218.98219883075694
5772,1,-218.98677908840097
1649,1,-218.99145873421176
1658,1,-218.99145873421176
1660,1,-218.99145873421176
9209,1,-218.99238056264628
9203,1,-219.99121661993567
1670,1,-219.9914477663221
276,1,-219.99317815741776
1883,1,-220.95974449825815
2491,1,-220.9791578707953
5386,1,-220.98269110789764
2164,1,-220.98606346850661
2169,1,-220.98606346850661
2171,1,-220.98606346850661
2174,1,-220.98606346850661
2179,1,-220.98606346850661
2190,1,-220.98606346850661
9410,1,-220.9907975511762
208,1,-220.99153685267095
6935,1,-221.97458174855768
1754,1,-221.9785990059855
4749,1,-221.98906087346393
10743,1,-221.9898535489068
249,1,-221.99308145433392
1779,1,-222.98025741420773
2504,1,-222.98605151583055
2515,1,-222.98605151583055
4569,1,-222.98793175639014
8089,1,-222.99096036352393
9765,1,-223.98433288006046
4773,1,-223.98443933562373
4778,1,-223.98443933562373
10515,1,-223.9853732939999
5635,1,-223.98649291634308
2003,1,-223.98948557008663
9217,1,-223.9910679418571
10500,1,-223.99128145193018
3140,1,-223.99374776564005
6436,1,-224.98451988616006
4723,1,-224.9857194139409
2289,1,-224.9867656086883
9723,1,-224.98780983477243
7906,1,-225.97793034732362
5119,1,-225.98679175037316
5154,1,-225.98679175037316
5160,1,-225.98679175037316
5704,1,-225.98693178553566
6156,1,-225.98904039658794
9172,1,-225.9905087527951
3933,1,-225.99248675002087
10071,1,-225.99248675002087
3905,1,-225.9924892246999
10080,1,-225.9924892246999
10199,1,-226.98595049014997
310,1,-226.9875834644559
3535,1,-226.9922355504479
10844,1,-226.9939047367017
5665,1,-227.9542629760113
9195,1,-227.97598250806385
5357,1,-227.9788407594204
9051,1,-227.98925690782664
9734,1,-227.99281688537135
4324,1,-228.9619995602648
2632,1,-228.97333177405147
1556,1,-228.98524116529046
10471,1,-228.98774061849178
6527,1,-229.971059666999
1740,1,-229.97532286957122
661,1,-229.9845803284797
7517,1,-229.99269105752833
4523,1,-230.97275610231804
4848,1,-230.98316687417955
1625,1,-230.9864653496979
6467,1,-230.98647844314021
4122,1,-231.98928617885275
7525,1,-231.99263033460463
1925,1,-232.9580816645933
4784,1,-232.98610904827765
10863,1,-232.98610904827765
9146,1,-232.9917658767969
1812,1,-233.98152283321133
1808,1,-233.98212482366134
9142,1,-233.99174292974402
9179,1,-233.99174292974402
3908,1,-233.9923021445355
3913,1,-233.9923021445355
3916,1,-233.9923021445355
3919,1,-233.9923021445355
3947,1,-233.9923021445355
10064,1,-233.9923021445355
10069,1,-233.9923021445355
10073,1,-233.9923021445355
10081,1,-233.9923021445355
10082,1,-233.9923021445355
5793,1,-233.994333416082
7519,1,-234.9686984716779
8609,1,-234.97574194550907
144,1,-234.9899432449954
7584,1,-234.9918315987905
9215,1,-235.98902300003238
8976,1,-236.97808899683324
3414,1,-237.9643832332325
8283,1,-237.98087087040824
838,1,-237.98918125170937
5132,1,-237.98988269668837
1807,1,-238.98256011591204
10625,1,-238.98875166112026
6458,1,-239.98429508243265
677,1,-239.98556212164522
8158,1,-239.98976241067336
8163,1,-239.98976241067336
8168,1,-239.98976241067336
8183,1,-239.98976241067336
2034,1,-240.9579869063487
10207,1,-240.9831171974658
2760,1,-240.98707865281804
2222,1,-240.98918548225717
2893,1,-240.98973846146626
9164,1,-240.99154037157695
5714,1,-241.9783779584722
7267,1,-242.98360812110005
3812,1,-243.96198711875724
1722,1,-243.96911491396602
4783,1,-243.97772423279196
5403,1,-243.98211544899175
4057,1,-243.9839985775461
10484,1,-243.9868084698427
6867,1,-244.9825968318862
5362,1,-244.98297534532068
6898,1,-244.98532192823427
8175,1,-244.9854480042068
1756,1,-245.97916249472593
4587,1,-245.98994650259027
9169,1,-245.99143638978555
9173,1,-245.99143638978555
9174,1,-245.99143638978555
9191,1,-245.99143638978555
9529,1,-246.98781705219008
9540,1,-246.98781705219008
9095,1,-247.98898535026592
9107,1,-247.98898535026592
9113,1,-247.98898535026592
9114,1,-247.98898535026592
9151,1,-247.99089143753469
4924,1,-248.9868475941509
538,1,-249.97142706501307
1634,1,-250.98842382791105
1665,1,-250.98842382791105
10436,1,-250.98927204456388
9154,1,-251.9911413418237
6472,1,-252.98408842303974
4138,1,-252.98580484936033
7930,1,-252.98605437509417
10783,1,-252.99108647208146
1770,1,-253.96682094550044
3437,1,-253.98947752019671
7197,1,-254.98107622753852
7937,1,-254.98601298550176
5459,1,-255.97250602292004
4826,1,-255.97795747165725
5713,1,-255.98043820199624
10735,1,-255.99574669607375
10737,1,-255.99574669607375
10744,1,-255.99574669607375
10745,1,-255.99574669607375
10750,1,-255.99574669607375
10752,1,-255.99574669607375
10753,1,-255.99574669607375
10764,1,-255.99574669607375
10766,1,-255.99574669607375
10767,1,-255.99574669607375
10772,1,-255.99574669607375
10777,1,-255.99574669607375
10782,1,-255.99574669607375
10784,1,-255.99574669607375
5389,1,-256.9827272300044
10533,1,-256.9888259144658
594,1,-256.9902654773091
5486,1,-257.97334234417013
4717,1,-257.9844423929276
1669,1,-257.9894334750927
5979,1,-259.97674543557474
1816,1,-259.9791997169526
1809,1,-261.980759229614
10443,1,-261.9826353549479
3958,1,-261.9834783063381
10585,1,-261.98394971551784
7528,1,-261.9908433542557
7534,1,-261.9908433542557
7536,1,-261.9908433542557
6448,1,-262.98302322585005
4022,1,-262.98574169005246
7552,1,-262.9929516504671
1996,1,-264.97740118051524
9053,1,-264.9877168606116
9083,1,-264.9877168606116
654,1,-265.9568482461416
1952,1,-266.9783060161381
5730,1,-266.9823893041878
10620,1,-266.98799021733515
4522,1,-267.98633460590355
8169,1,-267.9868594849551
9061,1,-267.9874689918517
5759,1,-268.9664557348312
7319,1,-269.9546478329789
9090,1,-269.9876071903114
7502,1,-269.98895369465646
7544,1,-269.98895369465646
9376,1,-270.9801597601071
5732,1,-270.9803368926455
4104,1,-270.9813649700661
4145,1,-270.9813649700661
10600,1,-271.9878481216612
7752,1,-272.9824491756807
5131,1,-272.9865152335482
3412,1,-273.98866521590435
3417,1,-273.98866521590435
3431,1,-273.98866521590435
4133,1,-274.9616549631199
1596,1,-274.96739125888695
1775,1,-274.9807658266393
5739,1,-274.9877352664698
5743,1,-274.9877352664698
5752,1,-274.9877352664698
10339,1,-275.93082217355095
5164,1,-275.9814510870587
575,1,-275.98787064371777
1679,1,-276.9721109243913
5950,1,-276.98026135665225
3053,1,-277.96663176880145
3062,1,-277.96663176880145
10286,1,-277.98166681200735
6477,1,-277.9824683613201
6484,1,-277.9824683613201
10070,1,-278.9804640235699
1626,1,-280.95671448248856
3476,1,-280.95973587936555
10736,1,-280.99089319128063
1675,1,-281.983696309139
10870,1,-281.9859055467685
3725,1,-282.9826060255713
8149,1,-282.9853356737225
1657,1,-282.9870866700803
592,1,-282.9887642399238
655,1,-282.9899005029976
4768,1,-283.9723306246542
5171,1,-283.9777644041105
356,1,-283.9793329291797
360,1,-283.9793329291797
394,1,-283.9793329291797
3736,1,-283.9825867945545
1569,1,-284.9595465723568
5764,1,-284.98537657842814
7965,1,-284.9897542566929
7976,1,-284.9897542566929
7977,1,-284.9897542566929
7981,1,-284.9897542566929
8002,1,-284.9897542566929
8005,1,-284.9897542566929
10520,1,-284.9897542566929
4539,1,-285.9785704217489
5717,1,-287.9679909612749
1632,1,-289.9760475517309
4736,1,-292.957334484657
5454,1,-292.9780656943469
3508,1,-292.98727486012996
10486,1,-292.9878566950448
1813,1,-294.9632273755864
964,1,-294.9838615246019
10468,1,-295.9837503224935
3518,1,-295.9878113382777
3524,1,-295.9878113382777
9223,1,-295.9888557212055
9193,1,-296.984292315786
7585,1,-296.9906019210834
5624,1,-297.96815295248615
6905,1,-299.9493343722345
5622,1,-299.96812555303865
9375,1,-299.98064053836066
10613,1,-299.9852581189468
10628,1,-299.9852581189468
9961,1,-300.9590556227593
6473,1,-300.9820165664001
1692,1,-300.98248417203115
261,1,-302.9886652545468
10755,1,-303.9880371689323
10479,1,-304.9678537589867
10445,1,-304.9767455212863
1815,1,-306.97914911857475
3967,1,-306.98007646598165
8142,1,-306.98574997181237
8164,1,-306.98574997181237
10847,1,-308.983294101887
222,1,-308.985893927638
9157,1,-308.9879628037877
1585,1,-312.97708566496203
2539,1,-312.9817730981835
4388,1,-313.95824648928556
6854,1,-313.96258336793875
1796,1,-313.9655488164444
4096,1,-313.97922764916933
4832,1,-313.97922764916933
9183,1,-313.9879179227645
7264,1,-314.968129058029
10088,1,-314.9869370535457
1945,1,-315.9692096716175
8,1,-315.9823234076862
10518,1,-315.98289561089183
3952,1,-316.97939065894104
3955,1,-316.97939065894104
3960,1,-316.97939065894104
3977,1,-316.97939065894104
3982,1,-316.97939065894104
3983,1,-316.97939065894104
3992,1,-316.97939065894104
5680,1,-318.9812983577268
5382,1,-320.965704692645
5387,1,-320.965704692645
1814,1,-320.9754142748043
7281,1,-321.983163107961
9120,1,-321.98550938383
9121,1,-321.98550938383
9123,1,-321.98550938383
9132,1,-321.98550938383
1811,1,-323.96396283323134
1780,1,-324.96622978200344
8176,1,-326.9821108324019
5484,1,-327.9810721351963
5494,1,-327.9810721351963
5503,1,-327.9810721351963
5505,1,-327.9810721351963
2943,1,-328.9813283695591
9096,1,-330.984822819929
9112,1,-330.984822819929
9116,1,-330.984822819929
9124,1,-330.984822819929
9128,1,-330.984822819929
9131,1,-330.984822819929
4777,1,-331.98295122534864
4807,1,-331.98295122534864
9126,1,-331.9847345442008
9212,1,-331.986670078607
2911,1,-333.96856545052395
9137,1,-333.97988202522725
9102,1,-333.98481292571097
1760,1,-334.9490964313258
10451,1,-335.9617059095883
7751,1,-336.98037467661914
4769,1,-337.97549152321704
4853,1,-337.97549152321704
7590,1,-338.97335000972714
5491,1,-338.9805389224436
3144,1,-338.984452487935
1768,1,-340.9738115005555
1774,1,-344.97496720469877
7963,1,-345.9842964763277
1792,1,-346.9671667035622
1661,1,-346.9777086197231
5409,1,-347.96435279264267
7593,1,-349.97318796585364
9119,1,-350.9848282144015
9868,1,-351.9561279623278
7268,1,-359.9647616903962
1818,1,-359.9717983638763
5522,1,-359.9777541301631
3498,1,-362.9804052618396
6454,1,-369.9806636533215
1817,1,-370.9677133017252
7760,1,-372.9772919174373
1643,1,-377.9823144397154
1810,1,-380.9727495524137
5152,1,-381.97809508110595
2497,1,-381.97844699880164
7970,1,-382.98482877331213
5373,1,-387.9489177426952
2248,1,-387.9743807244425
9141,1,-389.9764566486473
9144,1,-389.9781893799062
1802,1,-391.97550904645726
10599,1,-391.9774327512119
9149,1,-391.98189691946357
10446,1,-392.9682592633725
7994,1,-393.9844046052792
7968,1,-393.9844078347431
7969,1,-393.9844078347431
7972,1,-393.9844078347431
7973,1,-393.9844078347431
7983,1,-393.9844078347431
7987,1,-393.9844078347431
7988,1,-393.9844078347431
8000,1,-393.9844078347431
8006,1,-393.9844078347431
10457,1,-405.97052502097716
9110,1,-414.9778154956922
1803,1,-433.9683003969068
9166,1,-434.97821916272613
7289,1,-439.97609150423574
7971,1,-458.97552282344236
10866,1,-460.9781928651005
1735,1,-462.9680107735074
992,0,4.463929192834234e-05
1191,0,2.051118693145668e-53
8558,0,2.051118693145668e-53
6963,0,-0.9997369571360465
3753,0,-0.9998182086341352
5832,0,-0.9999319373074135
8105,0,-0.9999666692325457
7939,0,-0.9999705972756127
31,0,-0.9999707904816575
9009,0,-0.9999930945070307
6399,0,-1.9993722432319798
10213,0,-1.9996943268146388
10005,0,-1.9998076023761737
1202,0,-1.9998515661036622
6783,0,-1.9999423852354843
5211,0,-1.9999632820529498
8705,0,-1.9999862544317177
9445,0,-2.0
9454,0,-2.0
9486,0,-2.0
159,0,-2.9998376236152944
5126,0,-2.9998441406926353
1228,0,-3.999533429294982
9025,0,-3.99959244563614
10245,0,-3.999607559801408
6162,0,-3.999825856312277
9463,0,-3.9999426020191216
9833,0,-4.999744741604035
6202,0,-4.999873529187935
7529,0,-5.998653509014186
2773,0,-5.998766552310462
5150,0,-5.999038191225137
2569,0,-5.999430788758564
8947,0,-5.999618026602984
4262,0,-5.999806457140193
1146,0,-5.999808104911432
348,0,-6.999412720586229
9468,0,-6.999436628423541
1544,0,-6.999535232241569
5243,0,-6.99962286043337
3927,0,-6.999666736656208
6465,0,-7.998805536871358
6937,0,-7.999036089402187
8436,0,-7.999136012826038
8288,0,-7.99918387996763
2096,0,-7.999246831286644
1136,0,-7.999379844630037
5052,0,-7.999408686118251
1215,0,-7.99945150995298
2622,0,-7.999481876768961
6085,0,-7.999484184542643
4119,0,-8.998845022708531
8044,0,-8.99884592327225
7675,0,-8.998850700645285
10243,0,-8.999144747616226
9663,0,-8.999475556042773
578,0,-8.999519226492549
63,0,-8.999531046635314
7023,0,-8.999641723725858
9524,0,-9.998877902654385
6425,0,-9.999146643725954
7912,0,-9.99923394540117
8015,0,-9.999535120275032
9552,0,-9.999609130216466
7827,0,-9.99966567942062
1208,0,-9.999700783303515
2670,0,-10.998389504844184
4127,0,-10.998509754206554
9395,0,-10.998891320523153
4372,0,-10.999217680735233
6347,0,-10.99922058546366
6173,0,-10.999275993837854
3938,0,-10.999498078812016
10608,0,-11.998762712105535
8783,0,-11.999265332912035
6410,0,-11.99926630718803
4989,0,-11.99929366926918
5103,0,-11.999307953350014
628,0,-11.999469556005874
9982,0,-11.999533746100358
3585,0,-11.999766947052537
6301,0,-12.998630481331462
8688,0,-12.998737271492493
4729,0,-12.998753942380816
4083,0,-12.998837777554602
2486,0,-12.999081878673906
2531,0,-12.99941480392435
4379,0,-13.99898380262594
2830,0,-13.999115634554741
3006,0,-13.99912167301826
10139,0,-13.99913580551833
263,0,-13.99920086785586
1267,0,-13.999243718770773
1219,0,-13.999331423055269
2163,0,-13.999348167430425
6566,0,-13.999393466099484
5406,0,-13.999434422624907
564,0,-13.999465666422935
153,0,-13.999515957792884
5015,0,-13.999529482151273
10126,0,-13.999602660533695
3265,0,-13.999645184721789
163,0,-13.999823235870808
190,0,-13.999823235870808
4384,0,-14.996185772167376
10006,0,-14.998131879729929
1482,0,-14.998715074858426
8781,0,-14.998838405221226
2438,0,-14.9994108357168
4205,0,-14.999415082478727
5991,0,-14.999462637357842
5224,0,-14.99957576345309
5229,0,-14.99957576345309
5242,0,-14.99957576345309
5245,0,-14.99957576345309
5259,0,-14.99957576345309
2271,0,-14.999680163977391
2285,0,-14.999680163977391
7771,0,-15.998913206732688
2091,0,-15.999023576914745
8618,0,-15.999073522147409
8231,0,-15.999075439042139
1827,0,-15.999143226609316
9832,0,-15.999190755530416
9785,0,-15.999244880459932
621,0,-15.9992988749451
6031,0,-15.999374930988699
3328,0,-15.999383732845644
9551,0,-15.999402383379133
4954,0,-15.999479544176651
5220,0,-15.9995048083382
8627,0,-15.999528967253017
299,0,-15.99955697609251
9018,0,-15.999591751821857
3197,0,-16.998319177802607
132,0,-16.998350587930368
141,0,-16.998350587930368
6462,0,-16.998555670394154
5578,0,-16.998903872236237
10411,0,-16.99893359292264
5867,0,-16.99897606499707
561,0,-16.999054135878954
1276,0,-16.999115485186348
6146,0,-16.99911997538001
4284,0,-16.999123220331555
637,0,-16.99936394383612
962,0,-16.999399774491916
4703,0,-16.999443687556706
1199,0,-16.99951075521544
330,0,-16.999750343453687
2703,0,-16.999795228956884
2709,0,-16.999795228956884
4292,0,-17.996481734013607
44,0,-17.998599759674224
8324,0,-17.998861179854643
9246,0,-17.998879524081435
10293,0,-17.998961180174124
9329,0,-17.999099255450066
2603,0,-17.999103380923877
9567,0,-17.999151887022748
3868,0,-17.99918850995173
6688,0,-17.99922740014508
9575,0,-17.99925804943965
9605,0,-17.999260151713933
8829,0,-17.999297148758
7400,0,-17.999298743971192
2882,0,-17.999310574902147
2719,0,-17.99979300439286
9501,0,-18.99805446446452
2309,0,-18.99819845613441
9489,0,-18.998433877657423
898,0,-18.998535961541158
916,0,-18.998535961541158
5471,0,-18.9986225642206
2487,0,-18.998686411351734
6450,0,-18.998695360851002
6341,0,-18.998741626450645
9080,0,-18.998770355451786
10352,0,-18.99878690336531
10329,0,-18.99880890690463
10308,0,-18.998936800836326
9562,0,-18.998961225120034
7191,0,-18.99897673839259
4673,0,-18.999093409063864
3712,0,-18.99920679422304
6127,0,-18.99921997303308
7088,0,-18.9992659785804
2550,0,-18.99929011127581
5553,0,-18.999300731131104
820,0,-18.999361411568813
6721,0,-18.999393797535916
6727,0,-18.999393797535916
6734,0,-18.999393797535916
6744,0,-18.999393797535916
5521,0,-18.999417112442504
1009,0,-18.999419486302948
1134,0,-18.999420076929812
1157,0,-18.999420076929812
1177,0,-18.999420076929812
1178,0,-18.999420076929812
6451,0,-19.998463803363535
2839,0,-19.998574727206517
6318,0,-19.998723646411285
8608,0,-19.998902280463405
9554,0,-19.998954394751767
2946,0,-19.99903510461614
8484,0,-19.999109810548696
10687,0,-19.999110784134075
7641,0,-19.999286523852227
8921,0,-19.99931319403136
1050,0,-19.999487207581794
3768,0,-19.99961530257619
4748,0,-20.998078733349743
6071,0,-20.998320937481896
977,0,-20.998623395489552
57,0,-20.99892464229402
5790,0,-20.99893302452252
2771,0,-20.9989330662425
3594,0,-20.998943357207597
10423,0,-20.99894833929886
6662,0,-20.999065872296573
3710,0,-20.99907125740021
10841,0,-20.999076088143493
8805,0,-20.999207961015014
5954,0,-20.99926669192213
4410,0,-20.999331717309744
4435,0,-20.999331717309744
1029,0,-20.999363889430402
5519,0,-20.99941040590311
691,0,-21.997446333013073
8622,0,-21.998274974720143
3448,0,-21.998313284452873
5814,0,-21.998313909547786
8067,0,-21.998492694621515
4203,0,-21.99867984643124
2836,0,-21.99874071003574
10427,0,-21.998797735851166
9388,0,-21.998916760793147
2753,0,-21.99893003439366
2756,0,-21.99893003439366
8817,0,-21.999089816936824
8782,0,-21.999103128655026
3168,0,-21.999114530970278
4709,0,-21.99912607835365
10031,0,-21.999258621854498
7595,0,-21.999275607830356
8202,0,-21.99944412018217
8240,0,-21.99944412018217
2715,0,-21.999485552285186
6193,0,-21.999592270419825
6200,0,-21.999592270419825
6206,0,-21.999592270419825
6232,0,-21.999592270419825
6751,0,-22.99691019752125
1568,0,-22.99720043965287
157,0,-22.998402215565516
3364,0,-22.998449658076716
7186,0,-22.998555126787224
2475,0,-22.99865272363769
6422,0,-22.99867112715469
5842,0,-22.998740001765054
7061,0,-22.998820655920447
2908,0,-22.998872999430496
6160,0,-22.998878949385542
6670,0,-22.99888548036158
7056,0,-22.999068914856423
2872,0,-22.999101149545925
3402,0,-22.999118406918527
8806,0,-22.999158679870206
5972,0,-22.99919814087767
4936,0,-22.999285212092893
8543,0,-22.999290952255702
8551,0,-22.999290952255702
8567,0,-22.999290952255702
8589,0,-22.999290952255702
2666,0,-22.99934158001825
2694,0,-22.99934158001825
2695,0,-22.99934158001825
1315,0,-22.999367243023705
3274,0,-22.999371963947866
3831,0,-22.999443348306933
298,0,-22.99959828336454
2998,0,-23.9974648779894
2456,0,-23.998395339161466
4224,0,-23.99848666451865
4248,0,-23.998511840897887
9081,0,-23.998520302802255
8737,0,-23.998549581312083
10731,0,-23.998718679559598
10663,0,-23.998752189990096
828,0,-23.99879751808496
8490,0,-23.998881599117382
7680,0,-23.998915543992194
8751,0,-23.99896650623282
312,0,-23.99904879840285
8507,0,-23.99909222032851
8503,0,-23.999098912728243
8506,0,-23.999098912728243
8513,0,-23.999098912728243
8531,0,-23.999098912728243
2656,0,-23.999186067923752
5555,0,-23.999226287394343
1031,0,-23.999340123930818
3754,0,-23.999526265700982
469,0,-23.999529412014965
297,0,-23.99957720711402
6900,0,-24.996840896284052
546,0,-24.99686832019858
9485,0,-24.997386820981585
10157,0,-24.99780014626126
9660,0,-24.99807434123878
8430,0,-24.998290402059936
2844,0,-24.998715212518178
5545,0,-24.99883581337572
939,0,-24.99887246819008
9664,0,-24.998873660350792
2937,0,-24.99888034918606
25,0,-24.998964146827753
10698,0,-24.9989749014121
5183,0,-24.999030367032766
8502,0,-24.99905652850808
3565,0,-24.999119885075785
8591,0,-24.999125980970167
8839,0,-24.99914841194374
1098,0,-24.99918027301816
7010,0,-24.999216430592536
2446,0,-24.999251231370426
6561,0,-24.99936284390839
1303,0,-24.99938096566952
3763,0,-24.99938168628331
3433,0,-25.99659761356038
1577,0,-25.997232943761176
8969,0,-25.99766829732544
624,0,-25.99781179240013
3975,0,-25.998146424466135
9060,0,-25.998408109540605
623,0,-25.998564624861423
2555,0,-25.998685450678963
5010,0,-25.99868629499673
2757,0,-25.998689567843222
6565,0,-25.998704327119974
1074,0,-25.998737228968448
9002,0,-25.998759687995822
6529,0,-25.99886316855346
1229,0,-25.99890208472886
314,0,-25.999069009867775
8550,0,-25.999117908492327
7428,0,-25.999131280795503
8208,0,-25.999144067276863
1112,0,-25.999148702584595
59,0,-25.999173953457095
68,0,-25.999173953457095
7380,0,-25.999378228816088
10805,0,-25.999464770417994
10827,0,-25.999464770417994
10830,0,-25.999464770417994
2725,0,-25.999526050561727
2560,0,-26.99754452664607
7112,0,-26.997648133936003
110,0,-26.99793527663372
3440,0,-26.998032417203916
10372,0,-26.998371028242754
8732,0,-26.99847220763647
8724,0,-26.99848169070768
1270,0,-26.998537566986425
817,0,-26.9986119198249
8878,0,-26.99890466428637
4411,0,-26.999082183920372
5959,0,-26.999111774636642
1318,0,-26.999153752688706
481,0,-26.999269743021614
5302,0,-26.999270225379455
5771,0,-27.994786674363848
1537,0,-27.996875846998847
8109,0,-27.99829283298205
5853,0,-27.998397103909397
8440,0,-27.998398190477126
4898,0,-27.998405191705395
8784,0,-27.99871258046877
303,0,-27.998798501017152
8836,0,-27.99896269484923
3158,0,-27.999032369166414
9281,0,-27.999053578506423
3201,0,-27.999077806133496
10036,0,-27.99925598550128
599,0,-27.99928522120984
5116,0,-28.997465138122386
1863,0,-28.998026779268763
3700,0,-28.998079043667133
9367,0,-28.998141251118362
7025,0,-28.998230863152592
7241,0,-28.998325900104188
4216,0,-28.998329677771043
7230,0,-28.99842384530943
8864,0,-28.99845756305848
5837,0,-28.99848598934594
6790,0,-28.998510312500592
7608,0,-28.9986320112516
1345,0,-28.99868013181249
7473,0,-28.998682036414703
6998,0,-28.998839640844214
5995,0,-28.998878783342505
7075,0,-28.99896934723104
2419,0,-28.99897778436378
5188,0,-28.9990025867444
5953,0,-28.999073126639377
2423,0,-28.999189021303053
8759,0,-28.999230147089722
345,0,-28.99928779737762
6331,0,-29.996482114288597
4704,0,-29.99656267002336
9812,0,-29.99727012328048
1289,0,-29.997750399308657
5619,0,-29.997941171648364
884,0,-29.99815357387667
9084,0,-29.998160350804888
4498,0,-29.99825307104482
9470,0,-29.998331964844795
1244,0,-29.998638004451692
7743,0,-29.998708792963903
9955,0,-29.9988654541926
1001,0,-29.998869576089014
8575,0,-29.998996682285465
2684,0,-29.999006939079784
1073,0,-29.999026227812436
3659,0,-29.99912833551557
10794,0,-29.999141687676932
8576,0,-29.999200899736753
1316,0,-29.999214884053618
7250,0,-30.996793654056788
8276,0,-30.997457809461995
5985,0,-30.997487864610783
268,0,-30.998025651675015
878,0,-30.99811273212116
10548,0,-30.998188115388864
9347,0,-30.99819088145941
368,0,-30.998424547560006
2766,0,-30.998491890003343
85,0,-30.99861423273126
3492,0,-30.99862027138597
8862,0,-30.99871552235787
3652,0,-30.998720901974195
2673,0,-30.99880245563617
6159,0,-30.99880360821813
483,0,-30.998848428443104
512,0,-30.998883032541816
7434,0,-30.99901231562688
3163,0,-30.999070625123835
2702,0,-30.99909858399105
10035,0,-30.999163946268975
3285,0,-30.999213713349043
3840,0,-30.999289811921777
10809,0,-30.999313526558325
8154,0,-31.99660317090992
26,0,-31.997571598967372
9339,0,-31.99782428840446
2181,0,-31.997948882083385
8547,0,-31.998333806548978
7656,0,-31.99837376763928
4869,0,-31.998598987912505
2099,0,-31.998732361679963
8453,0,-31.99874797695319
911,0,-31.99875385473244
8522,0,-31.998820278105867
5535,0,-31.998885980018994
10564,0,-31.999014725336167
2139,0,-31.999024380353866
64,0,-32.99771520890077
2576,0,-32.99789026480831
8892,0,-32.99824144956317
6979,0,-32.99825141023694
4856,0,-32.99830695967403
9849,0,-32.99834534642165
412,0,-32.99835086307333
2514,0,-32.99851863225625
7707,0,-32.998539487186086
8848,0,-32.99854246020422
4189,0,-32.99857780197299
3049,0,-32.998586544233184
7081,0,-32.99862159639647
3685,0,-32.99864147645483
3259,0,-32.998647469622895
2114,0,-32.998734420659225
5033,0,-32.99875362519842
6994,0,-33.99773654451476
2599,0,-33.99795215705647
5062,0,-33.99836811304672
5808,0,-33.99838653765943
5804,0,-33.99854690055625
7430,0,-33.99857403101944
3025,0,-33.99858252740344
3030,0,-33.99858252740344
3341,0,-33.99860330709068
6694,0,-33.99863434575039
9564,0,-33.99867740342097
3175,0,-33.99868647279022
8835,0,-33.99869190367377
6572,0,-33.99871792535671
892,0,-33.998745999387744
1104,0,-33.99884518970755
3304,0,-33.998886843728165
10042,0,-33.99897980498593
6145,0,-33.99936732549356
6163,0,-33.99936732549356
6877,0,-34.9954889282272
4034,0,-34.99655435317093
1852,0,-34.997294770649994
2591,0,-34.99783237469189
1837,0,-34.998016351090435
9719,0,-34.998025917737884
1181,0,-34.99805961551409
5960,0,-34.998215958184055
2387,0,-34.998433349573105
6486,0,-34.998510957017636
4948,0,-34.9985462149628
8538,0,-34.99856041676224
7474,0,-34.99861944438925
3581,0,-34.99865466489835
5290,0,-34.998689715160005
8885,0,-34.99872447616713
2116,0,-34.99875794033688
3363,0,-34.99876603184544
563,0,-34.9987696802997
5518,0,-34.99877062827737
10014,0,-34.99878348848093
5280,0,-34.99884320777091
3647,0,-34.99884562720534
5285,0,-34.99890505121567
10826,0,-34.99904500398473
3833,0,-34.999211978870946
7764,0,-35.99558011404286
3483,0,-35.99715032666949
6796,0,-35.997686849502244
2931,0,-35.99807602984136
2333,0,-35.998104064220286
1094,0,-35.99816693354052
281,0,-35.99818181090289
10306,0,-35.998207890422435
10419,0,-35.99828167595084
2887,0,-35.99830545688343
5310,0,-35.998511772546216
3776,0,-35.99867291570313
2660,0,-35.998673231291676
8346,0,-35.998724383100814
10523,0,-36.996669256053586
