source,target,weight
1213409121812275205,1158038921047093248,1
1213409121812275205,1158065924987129857,1
1213409121812275205,1158087143190880257,1
1213409121812275205,1158091554692706305,1
1213409121812275205,1158264954476224512,1
1213409121812275205,1158370170538201092,1
1213409121812275205,1158452885983772679,1
1213409121812275205,1159109073612226565,2
1213409121812275205,1159111804108361728,1
1213409121812275205,1159111909628698625,1
1213409121812275205,1159182019307429889,1
1213409121812275205,1159452678088474625,2
1213409121812275205,1159822335752454145,1
1213409121812275205,1160660939970101248,1
1213409121812275205,1161557579895644160,1
1213409121812275205,1161976975726018561,2
1213409121812275205,1162294109555609600,2
1213409121812275205,1162796841769021440,1
1213409121812275205,1163011472290734080,1
1213409121812275205,1163020229087244288,1
1213409121812275205,1163037621926469632,1
1213409121812275205,1163343223835828224,1
1213409121812275205,1163348421215969280,1
1213409121812275205,1164356359380459520,1
1213409121812275205,1165201393503756288,1
1213409121812275205,1168037637430620160,2
1213409121812275205,1168426673282453505,1
1213409121812275205,1168439314897887232,1
1213409121812275205,1168651253951467522,1
1213409121812275205,1168717762618953728,1
1213409121812275205,1168807395709149184,2
1213409121812275205,1180851810409598981,1
1213409121812275205,1181544257380855810,1
1213409121812275205,1181973934813716480,1
1213409121812275205,1182509611800236033,1
1213409121812275205,1183408519296540676,1
1213409121812275205,1183653334533791744,1
1213409121812275205,1184303485728296960,1
1213409121812275205,1186585406306836480,1
1213409121812275205,1186710880798543873,2
1213409121812275205,1186939829818482688,1
1213409121812275205,1186961995205107717,1
1213409121812275205,1186967220196380673,1
1213409121812275205,1186975216666365952,1
1213409121812275205,1186976443567411201,1
1213409121812275205,1187349162767114240,1
1213409121812275205,1187352787404951552,1
1213409121812275205,1187361540451774466,2
1213409121812275205,1187378288085340162,1
1213409121812275205,1187446061792669697,1
1213409121812275205,1187801286298632192,1
1213409121812275205,1187833346371526657,1
1213409121812275205,1189149014798819328,1
1213409121812275205,1189479573789933569,1
1213409121812275205,1189515202145988609,1
1213409121812275205,1189800541339209728,1
1213409121812275205,1201478361681420294,1
1213409121812275205,1202208293478785024,2
1213409121812275205,1202269481218826240,1
1213409121812275205,1202879370316132352,4
1213409121812275205,1204334058198704128,1
1213409121812275205,1204965814832652288,1
1213409121812275205,1205146767538282498,1
1213409121812275205,1205179473013944321,2
1213409121812275205,1205939996810784768,1
1213409121812275205,1205947827152662528,1
1213409121812275205,1205974553853386752,1
1213409121812275205,1206178735805882369,1
1213409121812275205,1206184434061447168,1
1213409121812275205,1206197515781062656,1
1213409121812275205,1206486758042619904,1
1213409121812275205,1206794452561383424,1
1213409121812275205,1207974271693266944,2
1213409121812275205,1209293615287144449,1
1213409121812275205,1210434390402179072,1
1213409121812275205,1211663400922574849,1
1213409121812275205,1211700055603855360,1
1213409121812275205,1212064761300566017,1
1213409121812275205,1212077699281371137,3
1213409121812275205,1212343654813175808,1
1213409121812275205,1212521395638304768,3
1213409121812275205,1213199845315485699,2
1213409121812275205,1213409121812275205,30
1213409121812275205,1214141790590316544,1
1213409121812275205,1215424743869964288,7
1213409121812275205,1215650793786953729,1
1213409121812275205,1216044826543775744,1
1213409121812275205,1216331347121311744,1
1213409121812275205,1216491123889311745,1
1213409121812275205,1217794630584098816,1
1213409121812275205,1218549505886343174,1
1213409121812275205,1219408899532394497,1
1213409121812275205,1220091488266223623,2
1213409121812275205,1220199144473735168,2
1213409121812275205,1220212626220818432,2
1213409121812275205,1220658667705503747,5
1213409121812275205,1221161969081712640,1
1213409121812275205,1221354654560407552,1
1213409121812275205,1221385380739649536,1
1213409121812275205,1221707382918668294,1
1213409121812275205,1224423427995586565,2
1213409121812275205,1225020764501364736,1
1213409121812275205,1225064692034523137,2
1213409121812275205,1225157579497754624,4
1213409121812275205,1225836211123752963,1
1213409121812275205,1226101963579887617,1
1213409121812275205,1226539841036455941,1
1213409121812275205,1226570163111239680,1
1213409121812275205,1226959024924413953,2
1213409121812275205,1227132860647329793,1
1213409121812275205,1227135731665186817,2
1213409121812275205,1227338316363816960,1
1213409121812275205,1227674868050690054,1
1213409121812275205,1227703871432249344,1
1213409121812275205,1227760319717629953,1
1213409121812275205,1227848621925847040,1
1213409121812275205,1227896429139484672,1
1213409121812275205,1228621167658815489,2
1213409121812275205,1228669171636015105,1
1213409121812275205,1228809084633309184,2
1213409121812275205,1229072104823279616,1
1213409121812275205,1229105182270730240,1
1213409121812275205,1229663695049023489,1
1213409121812275205,1229682222455808002,1
1213409121812275205,1229775734757085185,2
1213409121812275205,1229791772894736384,1
1213409121812275205,1229812513396662276,1
1213409121812275205,1229837651190190083,1
1213409121812275205,1229858686811635712,1
1213409121812275205,1230155500001558530,2
1213409121812275205,1230211766501695488,1
1213409121812275205,1230220269366784000,1
1213409121812275205,1230251448501440512,1
1213409121812275205,1230380554534686720,1
1213409121812275205,1230531083327983621,1
1213409121812275205,1230569416854650882,3
1213409121812275205,1230581988949733384,2
1213409121812275205,1230589451048554502,2
1213409121812275205,1230624258037972992,2
1213409121812275205,1230941529688170497,1
1213409121812275205,1230965423048359937,2
1213409121812275205,1231444174815322113,1
1213409121812275205,1231488582159724544,1
1213409121812275205,1231854433576849415,1
1213409121812275205,1231954505752817664,2
1213409121812275205,1232060859108687873,1
1213409121812275205,1232283004539531266,1
1213409121812275205,1232610888156360706,1
1213409121812275205,1233034419356815362,1
1213409121812275205,1233299364304637954,1
1213409121812275205,1233407677142794242,1
1213409121812275205,1233845199165628423,1
1213409121812275205,1234059604990078976,1
1213409121812275205,1234172768607883264,1
1213409121812275205,1234181454344728576,1
1213409121812275205,1234203709548134400,1
1213409121812275205,1234507463229165575,2
1213409121812275205,1234604834105544704,1
1213409121812275205,1234758142308864000,1
1213409121812275205,1234826678637125632,1
1214141790590316544,1142335718578106368,1
1214141790590316544,1142354059959123968,1
1214141790590316544,1142358070611324929,1
1214141790590316544,1142362675877502976,1
1214141790590316544,1142417031876104192,1
1214141790590316544,1142519481022976000,1
1214141790590316544,1142529737677516802,1
1214141790590316544,1142674800529354752,1
1214141790590316544,1142862753977290752,1
1214141790590316544,1142865642351136768,1
1214141790590316544,1142885064348504064,1
1214141790590316544,1142905867064545281,1
1214141790590316544,1143089883734560768,1
1214141790590316544,1143147666492276736,1
1214141790590316544,1143152426083479553,1
1214141790590316544,1143181916541267973,1
1214141790590316544,1143210469097914370,1
1214141790590316544,1143393737269288960,1
1214141790590316544,1143514054050422785,1
1214141790590316544,1143613763645575168,1
1214141790590316544,1143622307648299013,1
1214141790590316544,1143792227736592384,1
1214141790590316544,1143824463907082240,1
1214141790590316544,1144075999925157888,1
1214141790590316544,1144294672292036608,1
1214141790590316544,1144392689321959424,1
1214141790590316544,1144567829267529728,1
1214141790590316544,1144571508771164162,1
1214141790590316544,1144572671059005440,1
1214141790590316544,1144574131091980293,1
1214141790590316544,1144574613164363776,1
1214141790590316544,1144579689140432897,1
1214141790590316544,1144583740879978497,1
1214141790590316544,1144613436179062784,1
1214141790590316544,1144688130689290241,2
1214141790590316544,1144867769499955207,1
1214141790590316544,1144882152544382976,1
1214141790590316544,1145581637738086402,1
1214141790590316544,1145584776444895233,1
1214141790590316544,1145587779742707712,1
1214141790590316544,1145631012778438656,1
1214141790590316544,1146283432806428673,1
1214141790590316544,1146497863695908865,1
1214141790590316544,1146680347746275328,1
1214141790590316544,1147611131495817217,2
1214141790590316544,1147812652422455296,1
1214141790590316544,1147823124320096259,1
1214141790590316544,1148001872852213761,1
1214141790590316544,1148152470855671809,1
1214141790590316544,1148310522716131328,1
1214141790590316544,1148613386504232960,1
1214141790590316544,1148633622196424704,1
1214141790590316544,1148870508043231232,1
1214141790590316544,1148958869328191489,1
1214141790590316544,1149280461329510401,2
1214141790590316544,1149767535782518785,1
1214141790590316544,1149840229207085062,1
1214141790590316544,1149954921489416192,1
1214141790590316544,1149992883853910016,1
1214141790590316544,1150018278036836352,1
1214141790590316544,1150022725852946433,1
1214141790590316544,1150075818107969536,1
1214141790590316544,1150354557295308801,1
1214141790590316544,1150426544726138881,2
1214141790590316544,1150722020965044224,1
1214141790590316544,1150881019542867968,1
1214141790590316544,1151051063631536128,1
1214141790590316544,1151474694790496256,1
1214141790590316544,1152113464871149568,2
1214141790590316544,1152240639129481216,1
1214141790590316544,1152250498025709574,1
1214141790590316544,1152300102381273094,1
1214141790590316544,1152448695029456896,1
1214141790590316544,1152844709964001281,1
1214141790590316544,1152862853654822912,1
1214141790590316544,1152885439952564224,1
1214141790590316544,1152895676486955008,1
1214141790590316544,1152896100501602304,1
1214141790590316544,1152942457522458624,1
1214141790590316544,1153033723580780544,1
1214141790590316544,1153047991441416194,1
1214141790590316544,1153332622296256512,1
1214141790590316544,1154026171350298635,1
1214141790590316544,1155441253439483904,1
1214141790590316544,1155469918017609734,1
1214141790590316544,1155481828008050695,1
1214141790590316544,1155491583036289025,1
1214141790590316544,1156520690922733568,1
1214141790590316544,1156520829590614016,1
1214141790590316544,1156642707315548160,1
1214141790590316544,1156660721582821376,1
1214141790590316544,1156678215793958912,1
1214141790590316544,1156801998328606720,1
1214141790590316544,1157227046591959040,2
1214141790590316544,1157271221236617216,1
1214141790590316544,1157555317778964480,1
1214141790590316544,1157618079716773888,1
1214141790590316544,1158038921047093248,1
1214141790590316544,1158065924987129857,1
1214141790590316544,1158087143190880257,1
1214141790590316544,1158091554692706305,1
1214141790590316544,1158264954476224512,1
1214141790590316544,1158370170538201092,1
1214141790590316544,1158452885983772679,1
1214141790590316544,1159109073612226565,2
1214141790590316544,1159111804108361728,1
1214141790590316544,1159111909628698625,1
1214141790590316544,1159182019307429889,1
1214141790590316544,1159452678088474625,3
1214141790590316544,1159822335752454145,3
1214141790590316544,1160660939970101248,1
1214141790590316544,1161557579895644160,1
1214141790590316544,1161976975726018561,1
1214141790590316544,1162294109555609600,1
1214141790590316544,1162796841769021440,1
1214141790590316544,1163011472290734080,1
1214141790590316544,1163020229087244288,1
1214141790590316544,1163037621926469632,1
1214141790590316544,1163049843260055552,1
1214141790590316544,1163343223835828224,1
1214141790590316544,1163348421215969280,1
1214141790590316544,1164356359380459520,1
1214141790590316544,1165201393503756288,2
1214141790590316544,1168037637430620160,1
1214141790590316544,1168426673282453505,1
1214141790590316544,1168439314897887232,1
1214141790590316544,1168651253951467522,1
1214141790590316544,1168717762618953728,1
1214141790590316544,1168807395709149184,1
1214141790590316544,1180851810409598981,1
1214141790590316544,1181544257380855810,1
1214141790590316544,1181973934813716480,1
1214141790590316544,1182509611800236033,1
1214141790590316544,1183408519296540676,1
1214141790590316544,1183653334533791744,1
1214141790590316544,1184303485728296960,1
1214141790590316544,1186585406306836480,1
1214141790590316544,1186710880798543873,1
1214141790590316544,1186939829818482688,1
1214141790590316544,1186961995205107717,1
1214141790590316544,1186967220196380673,1
1214141790590316544,1186975216666365952,1
1214141790590316544,1186976443567411201,1
1214141790590316544,1187349162767114240,1
1214141790590316544,1187352787404951552,1
1214141790590316544,1187361540451774466,1
1214141790590316544,1187378288085340162,1
1214141790590316544,1187446061792669697,1
1214141790590316544,1187801286298632192,1
1214141790590316544,1187833346371526657,1
1214141790590316544,1189149014798819328,1
1214141790590316544,1189479573789933569,1
1214141790590316544,1189515202145988609,1
1214141790590316544,1189800541339209728,1
1214141790590316544,1201478361681420294,1
1214141790590316544,1202208293478785024,1
1214141790590316544,1202269481218826240,1
1214141790590316544,1202879370316132352,1
1214141790590316544,1204334058198704128,1
1214141790590316544,1204965814832652288,1
1214141790590316544,1205146767538282498,1
1214141790590316544,1205179473013944321,2
1214141790590316544,1205939996810784768,1
1214141790590316544,1205947827152662528,1
1214141790590316544,1205974553853386752,1
1214141790590316544,1206178735805882369,1
1214141790590316544,1206184434061447168,1
1214141790590316544,1206197515781062656,1
1214141790590316544,1206486758042619904,1
1214141790590316544,1206794452561383424,1
1214141790590316544,1207974271693266944,2
1214141790590316544,1209293615287144449,1
1214141790590316544,1210434390402179072,1
1214141790590316544,1211663400922574849,1
1214141790590316544,1211700055603855360,1
1214141790590316544,1212064761300566017,1
1214141790590316544,1212077699281371137,1
1214141790590316544,1212343654813175808,1
1214141790590316544,1212521395638304768,1
1214141790590316544,1213409121812275205,1
1214141790590316544,1214141790590316544,19
1214141790590316544,1215424743869964288,2
1214141790590316544,1216044826543775744,1
1214141790590316544,1216331347121311744,1
1214141790590316544,1216491123889311745,1
1214141790590316544,1217794630584098816,1
1214141790590316544,1218549505886343174,1
1214141790590316544,1219408899532394497,1
1214141790590316544,1219993928088334337,1
1214141790590316544,1220091488266223623,1
1214141790590316544,1220199144473735168,1
1214141790590316544,1220212626220818432,1
1214141790590316544,1220658667705503747,1
1214141790590316544,1221161969081712640,1
1214141790590316544,1221354654560407552,1
1214141790590316544,1221385380739649536,1
1214141790590316544,1221707382918668294,1
1214141790590316544,1224423427995586565,1
1214141790590316544,1225020764501364736,1
1214141790590316544,1225064692034523137,1
1214141790590316544,1225157579497754624,1
1214141790590316544,1225836211123752963,1
1214141790590316544,1226101963579887617,1
1214141790590316544,1226539841036455941,1
1214141790590316544,1226570163111239680,1
1214141790590316544,1226959024924413953,1
1214141790590316544,1227132860647329793,1
1214141790590316544,1227135731665186817,1
1214141790590316544,1227338316363816960,1
1214141790590316544,1227674868050690054,1
1214141790590316544,1227703871432249344,2
1214141790590316544,1227760319717629953,1
1214141790590316544,1227848621925847040,1
1214141790590316544,1227896429139484672,1
1214141790590316544,1228621167658815489,1
1214141790590316544,1228669171636015105,1
1214141790590316544,1228809084633309184,1
1214141790590316544,1229072104823279616,1
1214141790590316544,1229105182270730240,1
1214141790590316544,1229663695049023489,1
1214141790590316544,1229682222455808002,1
1214141790590316544,1229775734757085185,1
1214141790590316544,1229791772894736384,1
1214141790590316544,1229812513396662276,1
1214141790590316544,1229837651190190083,1
1214141790590316544,1229858686811635712,1
1214141790590316544,1230155500001558530,1
1214141790590316544,1230211766501695488,1
1214141790590316544,1230220269366784000,1
1214141790590316544,1230251448501440512,1
1214141790590316544,1230380554534686720,1
1214141790590316544,1230531083327983621,1
1214141790590316544,1230569416854650882,1
1214141790590316544,1230581988949733384,1
1214141790590316544,1230589451048554502,1
1214141790590316544,1230624258037972992,1
1214141790590316544,1230941529688170497,1
1214141790590316544,1230965423048359937,1
1214141790590316544,1231444174815322113,1
1214141790590316544,1231488582159724544,1
1214141790590316544,1231854433576849415,1
1214141790590316544,1231954505752817664,2
1214141790590316544,1232060859108687873,1
1214141790590316544,1232283004539531266,1
1214141790590316544,1232610888156360706,1
1214141790590316544,1233034419356815362,1
1214141790590316544,1233299364304637954,1
1214141790590316544,1233407677142794242,1
1214141790590316544,1233845199165628423,1
1214141790590316544,1234059604990078976,1
1214141790590316544,1234172768607883264,1
1214141790590316544,1234181454344728576,2
1214141790590316544,1234203709548134400,1
1214141790590316544,1234507463229165575,1
1214141790590316544,1234604834105544704,2
1214141790590316544,1234758142308864000,1
1214141790590316544,1234826678637125632,1
1215424743869964288,1142335718578106368,1
1215424743869964288,1142354059959123968,1
1215424743869964288,1142358070611324929,1
1215424743869964288,1142362675877502976,1
1215424743869964288,1142417031876104192,1
1215424743869964288,1142519481022976000,1
1215424743869964288,1142529737677516802,1
1215424743869964288,1142674800529354752,1
1215424743869964288,1142862753977290752,1
1215424743869964288,1142865642351136768,1
1215424743869964288,1142885064348504064,1
1215424743869964288,1142905867064545281,1
1215424743869964288,1143089883734560768,3
1215424743869964288,1143147666492276736,1
1215424743869964288,1143152426083479553,1
1215424743869964288,1143181916541267973,1
1215424743869964288,1143210469097914370,1
1215424743869964288,1143393737269288960,1
1215424743869964288,1143514054050422785,1
1215424743869964288,1143613763645575168,1
1215424743869964288,1143622307648299013,1
1215424743869964288,1143792227736592384,2
1215424743869964288,1143824463907082240,2
1215424743869964288,1144075999925157888,2
1215424743869964288,1144294672292036608,1
1215424743869964288,1144392689321959424,1
1215424743869964288,1144567829267529728,1
1215424743869964288,1144571508771164162,1
1215424743869964288,1144572671059005440,1
1215424743869964288,1144574131091980293,1
1215424743869964288,1144574613164363776,1
1215424743869964288,1144579689140432897,1
1215424743869964288,1144583740879978497,1
1215424743869964288,1144613436179062784,1
1215424743869964288,1144688130689290241,2
1215424743869964288,1144867769499955207,1
1215424743869964288,1144882152544382976,1
1215424743869964288,1145581637738086402,1
1215424743869964288,1145584776444895233,1
1215424743869964288,1145587779742707712,1
1215424743869964288,1145625484211998720,1
1215424743869964288,1145631012778438656,1
1215424743869964288,1146283432806428673,1
1215424743869964288,1146497863695908865,3
1215424743869964288,1146680347746275328,1
1215424743869964288,1147611131495817217,1
1215424743869964288,1147812652422455296,1
1215424743869964288,1147823124320096259,1
1215424743869964288,1148001872852213761,1
1215424743869964288,1148152470855671809,1
1215424743869964288,1148310522716131328,1
1215424743869964288,1148613386504232960,1
1215424743869964288,1148633622196424704,1
1215424743869964288,1148870508043231232,1
1215424743869964288,1148958869328191489,1
1215424743869964288,1149280461329510401,1
1215424743869964288,1149714543867768832,1
1215424743869964288,1149767535782518785,1
1215424743869964288,1149840229207085062,1
1215424743869964288,1149954921489416192,1
1215424743869964288,1149992883853910016,1
1215424743869964288,1150018278036836352,1
1215424743869964288,1150022725852946433,1
1215424743869964288,1150075818107969536,1
1215424743869964288,1150354557295308801,1
1215424743869964288,1150426544726138881,2
1215424743869964288,1150722020965044224,1
1215424743869964288,1150881019542867968,1
1215424743869964288,1151051063631536128,1
1215424743869964288,1151474694790496256,1
1215424743869964288,1152113464871149568,1
1215424743869964288,1152240639129481216,1
1215424743869964288,1152250498025709574,1
1215424743869964288,1152300102381273094,1
1215424743869964288,1152448695029456896,1
1215424743869964288,1152844709964001281,1
1215424743869964288,1152862853654822912,1
1215424743869964288,1152885439952564224,1
1215424743869964288,1152895676486955008,1
1215424743869964288,1152896100501602304,1
1215424743869964288,1152942457522458624,1
1215424743869964288,1153033723580780544,1
1215424743869964288,1153047991441416194,1
1215424743869964288,1153332622296256512,1
1215424743869964288,1154026171350298635,1
1215424743869964288,1155441253439483904,3
1215424743869964288,1155469918017609734,3
1215424743869964288,1155481828008050695,1
1215424743869964288,1155491583036289025,3
1215424743869964288,1156520690922733568,1
1215424743869964288,1156520829590614016,1
1215424743869964288,1156642707315548160,1
1215424743869964288,1156660721582821376,1
1215424743869964288,1156678215793958912,1
1215424743869964288,1156801998328606720,1
1215424743869964288,1157227046591959040,1
1215424743869964288,1157271221236617216,1
1215424743869964288,1157555317778964480,2
1215424743869964288,1157618079716773888,1
1215424743869964288,1158038921047093248,1
1215424743869964288,1158065924987129857,1
1215424743869964288,1158087143190880257,1
1215424743869964288,1158091554692706305,1
1215424743869964288,1158264954476224512,1
1215424743869964288,1158370170538201092,1
1215424743869964288,1158452885983772679,2
1215424743869964288,1159109073612226565,1
1215424743869964288,1159111804108361728,1
1215424743869964288,1159111909628698625,1
1215424743869964288,1159182019307429889,1
1215424743869964288,1159452678088474625,2
1215424743869964288,1159822335752454145,1
1215424743869964288,1160660939970101248,1
1215424743869964288,1161557579895644160,1
1215424743869964288,1161976975726018561,2
1215424743869964288,1162294109555609600,1
1215424743869964288,1162796841769021440,1
1215424743869964288,1163011472290734080,1
1215424743869964288,1163020229087244288,1
1215424743869964288,1163037621926469632,1
1215424743869964288,1163343223835828224,2
1215424743869964288,1163348421215969280,2
1215424743869964288,1164356359380459520,2
1215424743869964288,1165201393503756288,2
1215424743869964288,1168037637430620160,2
1215424743869964288,1168426673282453505,1
1215424743869964288,1168439314897887232,1
1215424743869964288,1168651253951467522,1
1215424743869964288,1168717762618953728,1
1215424743869964288,1168807395709149184,1
1215424743869964288,1180851810409598981,2
1215424743869964288,1181544257380855810,2
1215424743869964288,1181973934813716480,1
1215424743869964288,1182509611800236033,1
1215424743869964288,1183408519296540676,1
1215424743869964288,1183653334533791744,1
1215424743869964288,1184303485728296960,1
1215424743869964288,1186585406306836480,1
1215424743869964288,1186710880798543873,1
1215424743869964288,1186939829818482688,1
1215424743869964288,1186961995205107717,1
1215424743869964288,1186967220196380673,1
1215424743869964288,1186975216666365952,1
1215424743869964288,1186976443567411201,1
1215424743869964288,1187349162767114240,1
1215424743869964288,1187352787404951552,1
1215424743869964288,1187361540451774466,3
1215424743869964288,1187378288085340162,1
1215424743869964288,1187446061792669697,1
1215424743869964288,1187801286298632192,1
1215424743869964288,1187833346371526657,1
1215424743869964288,1189149014798819328,1
1215424743869964288,1189479573789933569,1
1215424743869964288,1189515202145988609,1
1215424743869964288,1189800541339209728,1
1215424743869964288,1201478361681420294,1
1215424743869964288,1202208293478785024,2
1215424743869964288,1202269481218826240,1
1215424743869964288,1202879370316132352,3
1215424743869964288,1204334058198704128,1
1215424743869964288,1204965814832652288,1
1215424743869964288,1205146767538282498,1
1215424743869964288,1205179473013944321,1
1215424743869964288,1205939996810784768,2
1215424743869964288,1205947827152662528,1
1215424743869964288,1205974553853386752,1
1215424743869964288,1206178735805882369,1
1215424743869964288,1206184434061447168,1
1215424743869964288,1206197515781062656,1
1215424743869964288,1206486758042619904,1
1215424743869964288,1206794452561383424,1
1215424743869964288,1207974271693266944,1
1215424743869964288,1209293615287144449,1
1215424743869964288,1210434390402179072,1
1215424743869964288,1211663400922574849,1
1215424743869964288,1211700055603855360,1
1215424743869964288,1212064761300566017,1
1215424743869964288,1212077699281371137,3
1215424743869964288,1212343654813175808,1
1215424743869964288,1212521395638304768,2
1215424743869964288,1213199845315485699,1
1215424743869964288,1213409121812275205,7
1215424743869964288,1214141790590316544,2
1215424743869964288,1215424743869964288,29
1215424743869964288,1215650793786953729,1
1215424743869964288,1216044826543775744,1
1215424743869964288,1216331347121311744,1
1215424743869964288,1216423357496905728,1
1215424743869964288,1216491123889311745,1
1215424743869964288,1217794630584098816,2
1215424743869964288,1218549505886343174,1
1215424743869964288,1219408899532394497,1
1215424743869964288,1220091488266223623,2
1215424743869964288,1220199144473735168,2
1215424743869964288,1220212626220818432,2
1215424743869964288,1220658667705503747,5
1215424743869964288,1221161969081712640,1
1215424743869964288,1221354654560407552,1
1215424743869964288,1221385380739649536,1
1215424743869964288,1221707382918668294,1
1215424743869964288,1224423427995586565,1
1215424743869964288,1225020764501364736,2
1215424743869964288,1225064692034523137,2
1215424743869964288,1225157579497754624,3
1215424743869964288,1225836211123752963,1
1215424743869964288,1226101963579887617,1
1215424743869964288,1226539841036455941,1
1215424743869964288,1226570163111239680,1
1215424743869964288,1226959024924413953,2
1215424743869964288,1227132860647329793,1
1215424743869964288,1227135731665186817,2
1215424743869964288,1227338316363816960,1
1215424743869964288,1227674868050690054,2
1215424743869964288,1227703871432249344,1
1215424743869964288,1227760319717629953,1
1215424743869964288,1227848621925847040,1
1215424743869964288,1227896429139484672,1
1215424743869964288,1228621167658815489,2
1215424743869964288,1228669171636015105,1
1215424743869964288,1228809084633309184,2
1215424743869964288,1229072104823279616,1
1215424743869964288,1229105182270730240,1
1215424743869964288,1229663695049023489,1
1215424743869964288,1229682222455808002,1
1215424743869964288,1229775734757085185,2
1215424743869964288,1229791772894736384,1
1215424743869964288,1229812513396662276,1
1215424743869964288,1229837651190190083,1
1215424743869964288,1229858686811635712,1
1215424743869964288,1230155500001558530,3
1215424743869964288,1230211766501695488,1
1215424743869964288,1230220269366784000,1
1215424743869964288,1230251448501440512,1
1215424743869964288,1230380554534686720,1
1215424743869964288,1230531083327983621,1
1215424743869964288,1230569416854650882,1
1215424743869964288,1230581988949733384,1
1215424743869964288,1230589451048554502,1
1215424743869964288,1230624258037972992,1
1215424743869964288,1230941529688170497,1
1215424743869964288,1230965423048359937,1
1215424743869964288,1231444174815322113,1
1215424743869964288,1231488582159724544,2
1215424743869964288,1231854433576849415,1
1215424743869964288,1231954505752817664,1
1215424743869964288,1232060859108687873,1
1215424743869964288,1232283004539531266,1
1215424743869964288,1232610888156360706,1
1215424743869964288,1233034419356815362,1
1215424743869964288,1233299364304637954,1
1215424743869964288,1233407677142794242,1
1215424743869964288,1233845199165628423,1
1215424743869964288,1234059604990078976,1
1215424743869964288,1234107251218141186,1
1215424743869964288,1234172768607883264,1
1215424743869964288,1234181454344728576,1
1215424743869964288,1234203709548134400,1
1215424743869964288,1234507463229165575,2
1215424743869964288,1234604834105544704,1
1215424743869964288,1234758142308864000,1
1215424743869964288,1234826678637125632,1
1215650793786953729,1142358070611324929,1
1215650793786953729,1142529737677516802,1
1215650793786953729,1142674800529354752,1
1215650793786953729,1143353910482092033,1
1215650793786953729,1143379962847739904,1
1215650793786953729,1143414153505320961,1
1215650793786953729,1143824463907082240,1
1215650793786953729,1144572671059005440,1
1215650793786953729,1144574613164363776,1
1215650793786953729,1144867769499955207,1
1215650793786953729,1145364792359706626,1
1215650793786953729,1145379874212741120,1
1215650793786953729,1145582740202561537,1
1215650793786953729,1145625484211998720,2
1215650793786953729,1145737158134771712,1
1215650793786953729,1146774453017358337,1
1215650793786953729,1149280461329510401,1
1215650793786953729,1149714543867768832,4
1215650793786953729,1150042626072207360,1
1215650793786953729,1150354557295308801,1
1215650793786953729,1151474694790496256,1
1215650793786953729,1152113464871149568,1
1215650793786953729,1152240639129481216,1
1215650793786953729,1152895676486955008,1
1215650793786953729,1154026171350298635,1
1215650793786953729,1154736278191181825,1
1215650793786953729,1155469918017609734,2
1215650793786953729,1155858104908701697,1
1215650793786953729,1156527285958262786,1
1215650793786953729,1158038921047093248,2
1215650793786953729,1158049051855728646,1
1215650793786953729,1158224700474105856,2
1215650793786953729,1159797556307791873,1
1215650793786953729,1160660939970101248,1
1215650793786953729,1161577095170072576,1
1215650793786953729,1162796841769021440,2
1215650793786953729,1163011472290734080,1
1215650793786953729,1163037621926469632,3
1215650793786953729,1163049843260055552,1
1215650793786953729,1163343223835828224,2
1215650793786953729,1163348421215969280,1
1215650793786953729,1164872538180247552,1
1215650793786953729,1168616093910523904,1
1215650793786953729,1168618345953992704,2
1215650793786953729,1180851810409598981,1
1215650793786953729,1181973934813716480,1
1215650793786953729,1182509611800236033,2
1215650793786953729,1183400915023343617,1
1215650793786953729,1183408519296540676,1
1215650793786953729,1183695143896924160,1
1215650793786953729,1183850961883807744,1
1215650793786953729,1183965791621914624,1
1215650793786953729,1187352787404951552,1
1215650793786953729,1187361540451774466,2
1215650793786953729,1189506448436482048,1
1215650793786953729,1201427257547509761,3
1215650793786953729,1202208293478785024,2
1215650793786953729,1202879370316132352,1
1215650793786953729,1204965814832652288,1
1215650793786953729,1205947827152662528,1
1215650793786953729,1206133039803355136,3
1215650793786953729,1206178735805882369,4
1215650793786953729,1206184434061447168,3
1215650793786953729,1206197515781062656,1
1215650793786953729,1206486758042619904,2
1215650793786953729,1206794452561383424,1
1215650793786953729,1211663400922574849,1
1215650793786953729,1213199845315485699,1
1215650793786953729,1213409121812275205,1
1215650793786953729,1215424743869964288,1
1215650793786953729,1215650793786953729,15
1215650793786953729,1216423357496905728,1
1215650793786953729,1219933050345267200,2
1215650793786953729,1219993928088334337,1
1215650793786953729,1220091488266223623,2
1215650793786953729,1220199144473735168,2
1215650793786953729,1220212626220818432,2
1215650793786953729,1221354654560407552,1
1215650793786953729,1221369686052524033,1
1215650793786953729,1221707382918668294,1
1215650793786953729,1226674902255710208,1
1215650793786953729,1226959024924413953,1
1215650793786953729,1227132860647329793,1
1215650793786953729,1227135731665186817,1
1215650793786953729,1227338316363816960,1
1215650793786953729,1227760319717629953,1
1215650793786953729,1228665387803402240,1
1215650793786953729,1229072104823279616,1
1215650793786953729,1229121861881155589,1
1215650793786953729,1229132206569816066,1
1215650793786953729,1229149269598384133,1
1215650793786953729,1229805783141027847,1
1215650793786953729,1229842810628644866,1
1215650793786953729,1230155500001558530,1
1215650793786953729,1232435301320015872,1
1215650793786953729,1232610888156360706,1
1215650793786953729,1233299364304637954,1
1215650793786953729,1233845199165628423,1
1215650793786953729,1234059604990078976,1
